0 0.368233 -1234
0.025 0.376954 -1234
0.05 0.383292 -1234
0.075 0.387136 -1234
0.1 0.388426 -1234
0.125 0.387152 -1234
0.15 0.383356 -1234
0.175 0.377127 -1234
0.2 0.368598 -1234
0.225 0.357944 -1234
0.25 0.345371 -1234
0.275 0.33111 -1234
0.3 0.315412 -1234
0.325 0.298538 -1234
0.35 0.280749 -1234
0.375 0.262304 -1234
0.4 0.243451 -1234
0.425 0.224422 -1234
0.45 0.205427 -1234
0.475 0.186657 -1234
0.5 0.168276 -1234
0.525 0.150423 -1234
0.55 0.133215 -1234
0.575 0.116745 -1234
0.6 0.101084 -1234
0.625 0.0862885 -1234
0.65 0.0723967 -1234
0.675 0.0594357 -1234
0.7 0.0474226 -1234
0.725 0.0363669 -1234
0.75 0.026273 -1234
0.775 0.0171406 -1234
0.8 0.00896681 -1234
0.825 0.00174551 -1234
0.85 -0.00453193 -1234
0.875 -0.00987733 -1234
0.9 -0.0143062 -1234
0.925 -0.0178384 -1234
0.95 -0.020499 -1234
0.975 -0.0223192 -1234
1 -0.0233362 -1234
1.025 -0.0235941 -1234
1.05 -0.0231437 -1234
1.075 -0.022042 -1234
1.1 -0.0203518 -1234
1.125 -0.0181409 -1234
1.15 -0.0154804 -1234
1.175 -0.0124442 -1234
1.2 -0.00910671 -1234
1.225 -0.00554204 -1234
1.25 -0.00182216 -1234
1.275 0.00198431 -1234
1.3 0.00581337 -1234
1.325 0.0096066 -1234
1.35 0.013312 -1234
1.375 0.0168845 -1234
1.4 0.0202861 -1234
1.425 0.0234862 -1234
1.45 0.0264612 -1234
1.475 0.0291941 -1234
1.5 0.031674 -1234
1.525 0.0338956 -1234
1.55 0.035858 -1234
1.575 0.0375645 -1234
1.6 0.0390216 -1234
1.625 0.040238 -1234
1.65 0.0412243 -1234
1.675 0.0419921 -1234
1.7 0.042554 -1234
1.725 0.0429225 -1234
1.75 0.0431104 -1234
1.775 0.0431302 -1234
1.8 0.0429941 -1234
1.825 0.0427142 -1234
1.85 0.0423021 -1234
1.875 0.0417696 -1234
1.9 0.0411281 -1234
1.925 0.0403893 -1234
1.95 0.039565 -1234
1.975 0.0386671 -1234
2 0.0377078 -1234
2.025 0.0366996 -1234
2.05 0.035655 -1234
2.075 0.0345865 -1234
2.1 0.0335068 -1234
2.125 0.032428 -1234
2.15 0.0313618 -1234
2.175 0.0303195 -1234
2.2 0.0293112 -1234
2.225 0.0283462 -1234
2.25 0.0274326 -1234
2.275 0.0265774 -1234
2.3 0.025786 -1234
2.325 0.0250628 -1234
2.35 0.0244106 -1234
2.375 0.0238314 -1234
2.4 0.0233257 -1234
2.425 0.0228933 -1234
2.45 0.0225332 -1234
2.475 0.0222437 -1234
2.5 0.0220227 -1234
2.525 0.0218678 -1234
2.55 0.0217762 -1234
2.575 0.0217453 -1234
2.6 0.0217723 -1234
2.625 0.0218543 -1234
2.65 0.0219886 -1234
2.675 0.0221721 -1234
2.7 0.0224019 -1234
2.725 0.0226747 -1234
2.75 0.0229871 -1234
2.775 0.0233353 -1234
2.8 0.0237154 -1234
2.825 0.0241227 -1234
2.85 0.0245528 -1234
2.875 0.0250006 -1234
2.9 0.0254611 -1234
2.925 0.0259293 -1234
2.95 0.0264005 -1234
2.975 0.0268704 -1234
3 0.0273352 -1234
3.025 0.0277922 -1234
3.05 0.0282395 -1234
3.075 0.0286767 -1234
3.1 0.0291046 -1234
3.125 0.0295256 -1234
3.15 0.0299436 -1234
3.175 0.0303638 -1234
3.2 0.030793 -1234
3.225 0.0312393 -1234
3.25 0.0317115 -1234
3.275 0.0322194 -1234
3.3 0.032773 -1234
3.325 0.0333825 -1234
3.35 0.0340576 -1234
3.375 0.0348071 -1234
3.4 0.0356387 -1234
3.425 0.0365582 -1234
3.45 0.0375694 -1234
3.475 0.0386735 -1234
3.5 0.039869 -1234
3.525 0.0411512 -1234
3.55 0.042512 -1234
3.575 0.0439399 -1234
3.6 0.0454201 -1234
3.625 0.0469342 -1234
3.65 0.0484609 -1234
3.675 0.0499762 -1234
3.7 0.0514535 -1234
3.725 0.0528647 -1234
3.75 0.0541806 -1234
3.775 0.0553717 -1234
3.8 0.0564093 -1234
3.825 0.0572658 -1234
3.85 0.0579159 -1234
3.875 0.0583376 -1234
3.9 0.0585125 -1234
3.925 0.0584268 -1234
3.95 0.0580714 -1234
3.975 0.0574426 -1234
4 0.0565421 -1234
4.025 0.0553767 -1234
4.05 0.0539587 -1234
4.075 0.0523048 -1234
4.1 0.0504361 -1234
4.125 0.0483771 -1234
4.15 0.0461552 -1234
4.175 0.0437996 -1234
4.2 0.041341 -1234
4.225 0.03881 -1234
4.25 0.0362373 -1234
4.275 0.0336523 -1234
4.3 0.0310829 -1234
4.325 0.0285547 -1234
4.35 0.0260912 -1234
4.375 0.023713 -1234
4.4 0.0214379 -1234
4.425 0.0192809 -1234
4.45 0.0172542 -1234
4.475 0.0153671 -1234
4.5 0.0136265 -1234
4.525 0.0120368 -1234
4.55 0.0106003 -1234
4.575 0.00931706 -1234
4.6 0.00818565 -1234
4.625 0.00720287 -1234
4.65 0.00636421 -1234
4.675 0.00566396 -1234
4.7 0.0050954 -1234
4.725 0.00465098 -1234
4.75 0.00432246 -1234
4.775 0.0041011 -1234
4.8 0.00397774 -1234
4.825 0.00394299 -1234
4.85 0.00398731 -1234
4.875 0.00410114 -1234
4.9 0.00427502 -1234
4.925 0.00449967 -1234
4.95 0.00476606 -1234
4.975 0.00506551 -1234
5 0.00538977 -1234
5.025 0.00573105 -1234
5.05 0.00608211 -1234
5.075 0.00643633 -1234
5.1 0.00678771 -1234
5.125 0.00713097 -1234
5.15 0.00746158 -1234
5.175 0.00777576 -1234
5.2 0.00807055 -1234
5.225 0.00834379 -1234
5.25 0.00859412 -1234
5.275 0.00882097 -1234
5.3 0.00902444 -1234
5.325 0.00920532 -1234
5.35 0.0093649 -1234
5.375 0.00950489 -1234
5.4 0.0096273 -1234
5.425 0.00973422 -1234
5.45 0.00982771 -1234
5.475 0.00990963 -1234
5.5 0.00998152 -1234
5.525 0.0100444 -1234
5.55 0.0100989 -1234
5.575 0.0101448 -1234
5.6 0.0101815 -1234
5.625 0.0102077 -1234
5.65 0.0102218 -1234
5.675 0.0102217 -1234
5.7 0.0102053 -1234
5.725 0.0101703 -1234
5.75 0.0101148 -1234
5.775 0.0100373 -1234
5.8 0.00993697 -1234
5.825 0.00981365 -1234
5.85 0.00966813 -1234
5.875 0.00950215 -1234
5.9 0.0093184 -1234
5.925 0.00912044 -1234
5.95 0.00891261 -1234
5.975 0.00869982 -1234
6 0.00848736 -1234
6.025 0.00828059 -1234
6.05 0.00808475 -1234
6.075 0.00790459 -1234
6.1 0.00774423 -1234
6.125 0.00760686 -1234
6.15 0.00749465 -1234
6.175 0.00740862 -1234
6.2 0.0073486 -1234
6.225 0.00731332 -1234
6.25 0.00730047 -1234
6.275 0.00730693 -1234
6.3 0.00732896 -1234
6.325 0.00736241 -1234
6.35 0.00740311 -1234
6.375 0.00744702 -1234
6.4 0.00749056 -1234
6.425 0.00753081 -1234
6.45 0.00756566 -1234
6.475 0.00759392 -1234
6.5 0.00761543 -1234
